-145.68,1.9130666527683572e-6,-4.153824577872756e-6
-145.67,1.930324536258226e-6,-4.150621583585039e-6
-145.66,1.9475850844084044e-6,-4.1473518382797965e-6
-145.65,1.9648480418579414e-6,-4.144015282969296e-6
-145.64,1.982113153245872e-6,-4.140611858665805e-6
-145.63,1.999380163211245e-6,-4.137141506381589e-6
-145.62,2.0166488163930715e-6,-4.133604167128923e-6
-145.61,2.0339188574303993e-6,-4.1299997819200694e-6
-145.6,2.0511900309622764e-6,-4.126328291767297e-6
-145.59,2.068462081627716e-6,-4.122589637682876e-6
-145.58,2.085734754065764e-6,-4.118783760679075e-6
-145.57,2.1030077929154566e-6,-4.11491060176816e-6
-145.56,2.120280942815843e-6,-4.110970101962397e-6
-145.55,2.137553948405933e-6,-4.106962202274061e-6
-145.54,2.1548265543247767e-6,-4.102886843715415e-6
-145.53,2.1720985052114083e-6,-4.098743967298728e-6
-145.52,2.189369545704876e-6,-4.094533514036267e-6
-145.51,2.206639420444192e-6,-4.0902554249403045e-6
-145.5,2.223907874068404e-6,-4.085909641023105e-6
-145.49,2.2411746512165595e-6,-4.081496103296936e-6
-145.48,2.2584394965276706e-6,-4.077014752774068e-6
-145.47,2.275702154640785e-6,-4.07246553046677e-6
-145.46,2.2929623701949395e-6,-4.067848377387308e-6
-145.45,2.3102198878291815e-6,-4.063163234547947e-6
-145.44,2.3274744521825214e-6,-4.058410042960963e-6
-145.43,2.344725807894009e-6,-4.053588743638619e-6
-145.42,2.361973699602691e-6,-4.04869927759318e-6
-145.41,2.37921787194758e-6,-4.043741585836923e-6
-145.4,2.396458069567723e-6,-4.038715609382112e-6
-145.39,2.413694037102157e-6,-4.033621289241013e-6
-145.38,2.4309255191899287e-6,-4.028458566425893e-6
-145.37,2.44815226047005e-6,-4.023227381949027e-6
-145.36,2.46537400558157e-6,-4.017927676822678e-6
-145.35,2.4825904991635355e-6,-4.0125593920591115e-6
-145.34,2.499803840337612e-6,-4.0071167162640475e-6
-145.33,2.517012417259314e-6,-4.001602904572608e-6
-145.32,2.534214952168681e-6,-3.996020395893856e-6
-145.31,2.551411175354184e-6,-3.990369166300991e-6
-145.3,2.5686008171042555e-6,-3.98464919186722e-6
